subject	activity	feature	axis	method	mean	count
1	WALKING_DOWNSTAIRS	tGravityAccMag	NA	mean	0.0271882914106122	49
1	WALKING_DOWNSTAIRS	tGravityAccMag	NA	std	0.0198843506265306	49
1	WALKING_UPSTAIRS	fBodyAcc	X	mean	-0.404321784150943	53
1	WALKING_UPSTAIRS	fBodyAcc	X	meanFreq	-0.418735000377359	53
1	WALKING_UPSTAIRS	fBodyAcc	X	std	-0.337428188679245	53
1	WALKING_UPSTAIRS	fBodyAcc	Y	mean	-0.190976720811321	53
1	WALKING_UPSTAIRS	fBodyAcc	Y	meanFreq	-0.160697213516981	53
1	WALKING_UPSTAIRS	fBodyAcc	Y	std	0.0217695106566038	53
1	WALKING_UPSTAIRS	fBodyAcc	Z	mean	-0.433349702075472	53
1	WALKING_UPSTAIRS	fBodyAcc	Z	meanFreq	-0.520114793584906	53
1	WALKING_UPSTAIRS	fBodyAcc	Z	std	0.0859565543849057	53
1	WALKING_UPSTAIRS	fBodyAccJerk	X	mean	-0.479875245660377	53
1	WALKING_UPSTAIRS	fBodyAccJerk	X	meanFreq	-0.377023128301887	53
1	WALKING_UPSTAIRS	fBodyAccJerk	X	std	-0.461907025849057	53
1	WALKING_UPSTAIRS	fBodyAccJerk	Y	mean	-0.41344458754717	53
1	WALKING_UPSTAIRS	fBodyAccJerk	Y	meanFreq	-0.509495531698113	53
1	WALKING_UPSTAIRS	fBodyAccJerk	Y	std	-0.381777065283019	53
1	WALKING_UPSTAIRS	fBodyAccJerk	Z	mean	-0.685474353962264	53
1	WALKING_UPSTAIRS	fBodyAccJerk	Z	meanFreq	-0.551104284150943	53
1	WALKING_UPSTAIRS	fBodyAccJerk	Z	std	-0.726040200754717	53
1	WALKING_UPSTAIRS	fBodyAccMag	NA	mean	-0.352395944716981	53
1	WALKING_UPSTAIRS	fBodyAccMag	NA	meanFreq	-0.0977433496415094	53
1	WALKING_UPSTAIRS	fBodyAccMag	NA	std	-0.416260101509434	53
1	WALKING_UPSTAIRS	fBodyBodyAccJerkMag	NA	mean	-0.44265216245283	53
1	WALKING_UPSTAIRS	fBodyBodyAccJerkMag	NA	meanFreq	0.085352409154717	53
1	WALKING_UPSTAIRS	fBodyBodyAccJerkMag	NA	std	-0.533059853773585	53
1	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag	NA	mean	-0.634665082075472	53
1	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag	NA	meanFreq	0.114277342454717	53
1	WALKING_UPSTAIRS	fBodyBodyGyroJerkMag	NA	std	-0.693930521509434	53
1	WALKING_UPSTAIRS	fBodyBodyGyroMag	NA	mean	-0.325961457396226	53
1	WALKING_UPSTAIRS	fBodyBodyGyroMag	NA	meanFreq	-0.219303376110566	53
1	WALKING_UPSTAIRS	fBodyBodyGyroMag	NA	std	-0.182985518264151	53
1	WALKING_UPSTAIRS	fBodyGyro	X	mean	-0.492611667924528	53
1	WALKING_UPSTAIRS	fBodyGyro	X	meanFreq	-0.187450247737736	53
1	WALKING_UPSTAIRS	fBodyGyro	X	std	-0.565892490754717	53
1	WALKING_UPSTAIRS	fBodyGyro	Y	mean	-0.319474609056604	53
1	WALKING_UPSTAIRS	fBodyGyro	Y	meanFreq	-0.473574786603774	53
1	WALKING_UPSTAIRS	fBodyGyro	Y	std	0.151538905566038	53
1	WALKING_UPSTAIRS	fBodyGyro	Z	mean	-0.453597213018868	53
1	WALKING_UPSTAIRS	fBodyGyro	Z	meanFreq	-0.133373904258491	53
1	WALKING_UPSTAIRS	fBodyGyro	Z	std	-0.57170784	53
1	WALKING_UPSTAIRS	tBodyAcc	X	mean	0.255461689622641	53
1	WALKING_UPSTAIRS	tBodyAcc	X	std	-0.35470802509434	53
1	WALKING_UPSTAIRS	tBodyAcc	Y	mean	-0.0239531492643396	53
1	WALKING_UPSTAIRS	tBodyAcc	Y	std	-0.00232026501698113	53
1	WALKING_UPSTAIRS	tBodyAcc	Z	mean	-0.0973020020943396	53
1	WALKING_UPSTAIRS	tBodyAcc	Z	std	-0.0194792388471698	53
1	WALKING_UPSTAIRS	tBodyAccJerk	X	mean	0.101372729922642	53
1	WALKING_UPSTAIRS	tBodyAccJerk	X	std	-0.446843887735849	53
1	WALKING_UPSTAIRS	tBodyAccJerk	Y	mean	0.0194863076188679	53
1	WALKING_UPSTAIRS	tBodyAccJerk	Y	std	-0.378274426037736	53
1	WALKING_UPSTAIRS	tBodyAccJerk	Z	mean	-0.0455625449113208	53
1	WALKING_UPSTAIRS	tBodyAccJerk	Z	std	-0.706593530943396	53
1	WALKING_UPSTAIRS	tBodyAccJerkMag	NA	mean	-0.466503446226415	53
1	WALKING_UPSTAIRS	tBodyAccJerkMag	NA	std	-0.478991622075472	53
1	WALKING_UPSTAIRS	tBodyAccMag	NA	mean	-0.129927630735849	53
1	WALKING_UPSTAIRS	tBodyAccMag	NA	std	-0.324970929245283	53
1	WALKING_UPSTAIRS	tBodyGyro	X	mean	0.050549379754717	53
1	WALKING_UPSTAIRS	tBodyGyro	X	std	-0.544871104528302	53
1	WALKING_UPSTAIRS	tBodyGyro	Y	mean	-0.166170015088679	53
1	WALKING_UPSTAIRS	tBodyGyro	Y	std	0.00410518379811321	53
1	WALKING_UPSTAIRS	tBodyGyro	Z	mean	0.0583595463981132	53
1	WALKING_UPSTAIRS	tBodyGyro	Z	std	-0.50716867490566	53
1	WALKING_UPSTAIRS	tBodyGyroJerk	X	mean	-0.122232768011321	53
1	WALKING_UPSTAIRS	tBodyGyroJerk	X	std	-0.614786508490566	53
1	WALKING_UPSTAIRS	tBodyGyroJerk	Y	mean	-0.0421485884509434	53
1	WALKING_UPSTAIRS	tBodyGyroJerk	Y	std	-0.601696656226415	53
1	WALKING_UPSTAIRS	tBodyGyroJerk	Z	mean	-0.0407125527654717	53
1	WALKING_UPSTAIRS	tBodyGyroJerk	Z	std	-0.606332002264151	53
1	WALKING_UPSTAIRS	tBodyGyroJerkMag	NA	mean	-0.59488286509434	53
1	WALKING_UPSTAIRS	tBodyGyroJerkMag	NA	std	-0.648553044339623	53
1	WALKING_UPSTAIRS	tBodyGyroMag	NA	mean	-0.126735589969811	53
1	WALKING_UPSTAIRS	tBodyGyroMag	NA	std	-0.14861931805283	53
1	WALKING_UPSTAIRS	tGravityAcc	X	mean	0.89335109754717	53
1	WALKING_UPSTAIRS	tGravityAcc	X	std	-0.956367027924528	53
1	WALKING_UPSTAIRS	tGravityAcc	Y	mean	-0.362153364339623	53
1	WALKING_UPSTAIRS	tGravityAcc	Y	std	-0.952849233207547	53
1	WALKING_UPSTAIRS	tGravityAcc	Z	mean	-0.075402939754717	53
1	WALKING_UPSTAIRS	tGravityAcc	Z	std	-0.912379410377358	53
1	WALKING_UPSTAIRS	tGravityAccMag	NA	mean	-0.129927630735849	53
1	WALKING_UPSTAIRS	tGravityAccMag	NA	std	-0.324970929245283	53
2	LAYING	fBodyAcc	X	mean	-0.976725059791667	48
2	LAYING	fBodyAcc	X	meanFreq	-0.146482792591667	48
2	LAYING	fBodyAcc	X	std	-0.973246482083333	48
2	LAYING	fBodyAcc	Y	mean	-0.979800877916667	48
2	LAYING	fBodyAcc	Y	meanFreq	0.2572894655	48
2	LAYING	fBodyAcc	Y	std	-0.981025105625	48
2	LAYING	fBodyAcc	Z	mean	-0.984380981875	48
2	LAYING	fBodyAcc	Z	meanFreq	0.402532553395833	48
2	LAYING	fBodyAcc	Z	std	-0.984792185	48
2	LAYING	fBodyAccJerk	X	mean	-0.985813630833333	48
2	LAYING	fBodyAccJerk	X	meanFreq	0.159808328563875	48
2	LAYING	fBodyAccJerk	X	std	-0.987250255833333	48
2	LAYING	fBodyAccJerk	Y	mean	-0.982768250416667	48
2	LAYING	fBodyAccJerk	Y	meanFreq	0.1212064240125	48
2	LAYING	fBodyAccJerk	Y	std	-0.984987392916667	48
2	LAYING	fBodyAccJerk	Z	mean	-0.986197134583333	48
2	LAYING	fBodyAccJerk	Z	meanFreq	0.190558218145833	48
2	LAYING	fBodyAccJerk	Z	std	-0.989345368541667	48
2	LAYING	fBodyAccMag	NA	mean	-0.975110196458333	48
2	LAYING	fBodyAccMag	NA	meanFreq	0.2662982125	48
2	LAYING	fBodyAccMag	NA	std	-0.975121387916667	48
2	LAYING	fBodyBodyAccJerkMag	NA	mean	-0.985374114791667	48
2	LAYING	fBodyBodyAccJerkMag	NA	meanFreq	0.3417585745	48
2	LAYING	fBodyBodyAccJerkMag	NA	std	-0.984568489166667	48
2	LAYING	fBodyBodyGyroJerkMag	NA	mean	-0.990248702291667	48
2	LAYING	fBodyBodyGyroJerkMag	NA	meanFreq	0.264801505395833	48
2	LAYING	fBodyBodyGyroJerkMag	NA	std	-0.989492660416667	48
2	LAYING	fBodyBodyGyroMag	NA	mean	-0.972112972708333	48
2	LAYING	fBodyBodyGyroMag	NA	meanFreq	0.01856447223125	48
2	LAYING	fBodyBodyGyroMag	NA	std	-0.96109837875	48
2	LAYING	fBodyGyro	X	mean	-0.9864311425	48
2	LAYING	fBodyGyro	X	meanFreq	0.10261131938125	48
2	LAYING	fBodyGyro	X	std	-0.988860685833333	48
2	LAYING	fBodyGyro	Y	mean	-0.983321635416667	48
2	LAYING	fBodyGyro	Y	meanFreq	0.04228066839375	48
2	LAYING	fBodyGyro	Y	std	-0.981910616458333	48
2	LAYING	fBodyGyro	Z	mean	-0.9626718875	48
2	LAYING	fBodyGyro	Z	meanFreq	0.0552985986479167	48
2	LAYING	fBodyGyro	Z	std	-0.963174222291667	48
2	LAYING	tBodyAcc	X	mean	0.281373403958333	48
2	LAYING	tBodyAcc	X	std	-0.974059464791667	48
2	LAYING	tBodyAcc	Y	mean	-0.0181587397583333	48
2	LAYING	tBodyAcc	Y	std	-0.98027739875	48
2	LAYING	tBodyAcc	Z	mean	-0.107245610416667	48
2	LAYING	tBodyAcc	Z	std	-0.984233296875	48
2	LAYING	tBodyAccJerk	X	mean	0.0825972511666667	48
2	LAYING	tBodyAccJerk	X	std	-0.98587216875	48
2	LAYING	tBodyAccJerk	Y	mean	0.012254788451875	48
2	LAYING	tBodyAccJerk	Y	std	-0.98317254125	48
2	LAYING	tBodyAccJerk	Z	mean	-0.00180264895625	48
2	LAYING	tBodyAccJerk	Z	std	-0.988442014375	48
2	LAYING	tBodyAccJerkMag	NA	mean	-0.987741696041667	48
2	LAYING	tBodyAccJerkMag	NA	std	-0.98551807625	48
2	LAYING	tBodyAccMag	NA	mean	-0.977435485208333	48
2	LAYING	tBodyAccMag	NA	std	-0.972873912916667	48
2	LAYING	tBodyGyro	X	mean	-0.01847660675	48
2	LAYING	tBodyGyro	X	std	-0.988275232916667	48
2	LAYING	tBodyGyro	Y	mean	-0.111800824583333	48
2	LAYING	tBodyGyro	Y	std	-0.982291608958333	48
2	LAYING	tBodyGyro	Z	mean	0.144882846104167	48
2	LAYING	tBodyGyro	Z	std	-0.960306560416667	48
2	LAYING	tBodyGyroJerk	X	mean	-0.101974134208333	48
2	LAYING	tBodyGyroJerk	X	std	-0.993235849166667	48
2	LAYING	tBodyGyroJerk	Y	mean	-0.0358590176083333	48
2	LAYING	tBodyGyroJerk	Y	std	-0.989567537916667	48
2	LAYING	tBodyGyroJerk	Z	mean	-0.0701783020833333	48
2	LAYING	tBodyGyroJerk	Z	std	-0.98803582125	48
2	LAYING	tBodyGyroJerkMag	NA	mean	-0.991767074166667	48
2	LAYING	tBodyGyroJerkMag	NA	std	-0.989718095208333	48
2	LAYING	tBodyGyroMag	NA	mean	-0.950011569583333	48
2	LAYING	tBodyGyroMag	NA	std	-0.961164053958333	48
2	LAYING	tGravityAcc	X	mean	-0.509754238125	48
2	LAYING	tGravityAcc	X	std	-0.959014441458333	48
2	LAYING	tGravityAcc	Y	mean	0.752536639375	48
2	LAYING	tGravityAcc	Y	std	-0.988211865208333	48
2	LAYING	tGravityAcc	Z	mean	0.646834879583333	48
2	LAYING	tGravityAcc	Z	std	-0.984230418125	48
2	LAYING	tGravityAccMag	NA	mean	-0.977435485208333	48
2	LAYING	tGravityAccMag	NA	std	-0.972873912916667	48
2	SITTING	fBodyAcc	X	mean	-0.985803840652174	46
2	SITTING	fBodyAcc	X	meanFreq	0.08519282071	46
2	SITTING	fBodyAcc	X	std	-0.98736209	46
2	SITTING	fBodyAcc	Y	mean	-0.957343498478261	46
2	SITTING	fBodyAcc	Y	meanFreq	0.150193956163043	46
2	SITTING	fBodyAcc	Y	std	-0.950073754130435	46
2	SITTING	fBodyAcc	Z	mean	-0.970162172608696	46
2	SITTING	fBodyAcc	Z	meanFreq	0.0960646759586957	46
2	SITTING	fBodyAcc	Z	std	-0.956862864130435	46
2	SITTING	fBodyAccJerk	X	mean	-0.987848793695652	46
2	SITTING	fBodyAccJerk	X	meanFreq	0.305546818084783	46
2	SITTING	fBodyAccJerk	X	std	-0.989459107391304	46
2	SITTING	fBodyAccJerk	Y	mean	-0.977139702826087	46
2	SITTING	fBodyAccJerk	Y	meanFreq	0.0262448647134783	46
2	SITTING	fBodyAccJerk	Y	std	-0.980804228478261	46
2	SITTING	fBodyAccJerk	Z	mean	-0.985129050217391	46
2	SITTING	fBodyAccJerk	Z	meanFreq	0.0929030630369565	46
2	SITTING	fBodyAccJerk	Z	std	-0.988570804130435	46
2	SITTING	fBodyAccMag	NA	mean	-0.96127374826087	46
2	SITTING	fBodyAccMag	NA	meanFreq	0.130934202854348	46
2	SITTING	fBodyAccMag	NA	std	-0.955575602173913	46
2	SITTING	fBodyBodyAccJerkMag	NA	mean	-0.983874698913043	46
2	SITTING	fBodyBodyAccJerkMag	NA	meanFreq	0.280062423956522	46
2	SITTING	fBodyBodyAccJerkMag	NA	std	-0.984124185869565	46
2	SITTING	fBodyBodyGyroJerkMag	NA	mean	-0.989861950869565	46
2	SITTING	fBodyBodyGyroJerkMag	NA	meanFreq	0.1947221493	46
2	SITTING	fBodyBodyGyroJerkMag	NA	std	-0.989632908913043	46
2	SITTING	fBodyBodyGyroMag	NA	mean	-0.971840596086956	46
2	SITTING	fBodyBodyGyroMag	NA	meanFreq	-0.106358909173913	46
2	SITTING	fBodyBodyGyroMag	NA	std	-0.961385745217391	46
2	SITTING	fBodyGyro	X	mean	-0.982621389565217	46
2	SITTING	fBodyGyro	X	meanFreq	0.130523120891304	46
2	SITTING	fBodyGyro	X	std	-0.986808501521739	46
2	SITTING	fBodyGyro	Y	mean	-0.982100923695652	46
2	SITTING	fBodyGyro	Y	meanFreq	-0.192142737913043	46
2	SITTING	fBodyGyro	Y	std	-0.977356188695652	46
2	SITTING	fBodyGyro	Z	mean	-0.959814822391304	46
2	SITTING	fBodyGyro	Z	meanFreq	0.0409472348676087	46
2	SITTING	fBodyGyro	Z	std	-0.963522659782609	46
2	SITTING	tBodyAcc	X	mean	0.27708735173913	46
2	SITTING	tBodyAcc	X	std	-0.986822279565217	46
2	SITTING	tBodyAcc	Y	mean	-0.0156879937282609	46
2	SITTING	tBodyAcc	Y	std	-0.950704499130435	46
2	SITTING	tBodyAcc	Z	mean	-0.109218272456522	46
2	SITTING	tBodyAcc	Z	std	-0.95982817173913	46
2	SITTING	tBodyAccJerk	X	mean	0.0722564387173913	46
2	SITTING	tBodyAccJerk	X	std	-0.988055854130435	46
2	SITTING	tBodyAccJerk	Y	mean	0.0116954511323913	46
2	SITTING	tBodyAccJerk	Y	std	-0.977983955434783	46
2	SITTING	tBodyAccJerk	Z	mean	0.00760546929869565	46
2	SITTING	tBodyAccJerk	Z	std	-0.98751821173913	46
2	SITTING	tBodyAccJerkMag	NA	mean	-0.986774713043478	46
2	SITTING	tBodyAccJerkMag	NA	std	-0.984475868043478	46
2	SITTING	tBodyAccMag	NA	mean	-0.967893623913043	46
2	SITTING	tBodyAccMag	NA	std	-0.953081444130435	46
2	SITTING	tBodyGyro	X	mean	-0.0454706620434783	46
2	SITTING	tBodyGyro	X	std	-0.985742027826087	46
2	SITTING	tBodyGyro	Y	mean	-0.0599286797043478	46
2	SITTING	tBodyGyro	Y	std	-0.978919526956522	46
2	SITTING	tBodyGyro	Z	mean	0.0412277462173913	46
2	SITTING	tBodyGyro	Z	std	-0.959803708695652	46
2	SITTING	tBodyGyroJerk	X	mean	-0.0936328412826087	46
2	SITTING	tBodyGyroJerk	X	std	-0.989709023043478	46
2	SITTING	tBodyGyroJerk	Y	mean	-0.0415602029130435	46
2	SITTING	tBodyGyroJerk	Y	std	-0.990889614782609	46
2	SITTING	tBodyGyroJerk	Z	mean	-0.04358509665	46
2	SITTING	tBodyGyroJerk	Z	std	-0.985542325652174	46
2	SITTING	tBodyGyroJerkMag	NA	mean	-0.991081493913043	46
2	SITTING	tBodyGyroJerkMag	NA	std	-0.989594919565217	46
2	SITTING	tBodyGyroMag	NA	mean	-0.946035087173913	46
2	SITTING	tBodyGyroMag	NA	std	-0.961313624130435	46
2	SITTING	tGravityAcc	X	mean	0.940477273043478	46
2	SITTING	tGravityAcc	X	std	-0.979988760869565	46
2	SITTING	tGravityAcc	Y	mean	-0.105630024498783	46
2	SITTING	tGravityAcc	Y	std	-0.956750273043478	46
2	SITTING	tGravityAcc	Z	mean	0.19872676876087	46
2	SITTING	tGravityAcc	Z	std	-0.954415873043478	46
2	SITTING	tGravityAccMag	NA	mean	-0.967893623913043	46
2	SITTING	tGravityAccMag	NA	std	-0.953081444130435	46
2	STANDING	fBodyAcc	X	mean	-0.983946739814815	54
2	STANDING	fBodyAcc	X	meanFreq	0.108519182924074	54
2	STANDING	fBodyAcc	X	std	-0.989056469814815	54
2	STANDING	fBodyAcc	Y	mean	-0.959871697407407	54
2	STANDING	fBodyAcc	Y	meanFreq	0.0623378066683333	54
2	STANDING	fBodyAcc	Y	std	-0.957908842222222	54
2	STANDING	fBodyAcc	Z	mean	-0.962471195740741	54
2	STANDING	fBodyAcc	Z	meanFreq	0.104462499601852	54
2	STANDING	fBodyAcc	Z	std	-0.946433583518518	54
2	STANDING	fBodyAccJerk	X	mean	-0.980973241666667	54
2	STANDING	fBodyAccJerk	X	meanFreq	0.331449281481482	54
2	STANDING	fBodyAccJerk	X	std	-0.983007923703704	54
2	STANDING	fBodyAccJerk	Y	mean	-0.970851337962963	54
2	STANDING	fBodyAccJerk	Y	meanFreq	-0.0569368291814815	54
2	STANDING	fBodyAccJerk	Y	std	-0.973520241111111	54
2	STANDING	fBodyAccJerk	Z	mean	-0.979775152037037	54
2	STANDING	fBodyAccJerk	Z	meanFreq	0.0396498183462963	54
2	STANDING	fBodyAccJerk	Z	std	-0.984599905185185	54
2	STANDING	fBodyAccMag	NA	mean	-0.964052166481482	54
2	STANDING	fBodyAccMag	NA	meanFreq	0.119649963903704	54
2	STANDING	fBodyAccMag	NA	std	-0.960519381481482	54
2	STANDING	fBodyBodyAccJerkMag	NA	mean	-0.977065295555556	54
2	STANDING	fBodyBodyAccJerkMag	NA	meanFreq	0.304871865218519	54
2	STANDING	fBodyBodyAccJerkMag	NA	std	-0.97516046	54
2	STANDING	fBodyBodyGyroJerkMag	NA	mean	-0.977849827407407	54
2	STANDING	fBodyBodyGyroJerkMag	NA	meanFreq	0.160662823925926	54
2	STANDING	fBodyBodyGyroJerkMag	NA	std	-0.977754298148148	54
2	STANDING	fBodyBodyGyroMag	NA	mean	-0.961775904814815	54
2	STANDING	fBodyBodyGyroMag	NA	meanFreq	-0.0661266045796296	54
2	STANDING	fBodyBodyGyroMag	NA	std	-0.956788725740741	54
2	STANDING	fBodyGyro	X	mean	-0.967037112037037	54
2	STANDING	fBodyGyro	X	meanFreq	-0.107416045074074	54
2	STANDING	fBodyGyro	X	std	-0.97498812462963	54
2	STANDING	fBodyGyro	Y	mean	-0.972576152962963	54
2	STANDING	fBodyGyro	Y	meanFreq	-0.171160370096296	54
2	STANDING	fBodyGyro	Y	std	-0.97103605037037	54
2	STANDING	fBodyGyro	Z	mean	-0.960627696111111	54
2	STANDING	fBodyGyro	Z	meanFreq	0.000226810610740739	54
2	STANDING	fBodyGyro	Z	std	-0.969754295740741	54
2	STANDING	tBodyAcc	X	mean	0.277911472222222	54
2	STANDING	tBodyAcc	X	std	-0.987271889259259	54
2	STANDING	tBodyAcc	Y	mean	-0.0184208270166667	54
2	STANDING	tBodyAcc	Y	std	-0.957304989259259	54
2	STANDING	tBodyAcc	Z	mean	-0.105908536055556	54
2	STANDING	tBodyAcc	Z	std	-0.949741851296296	54
2	STANDING	tBodyAccJerk	X	mean	0.0747588597592593	54
2	STANDING	tBodyAccJerk	X	std	-0.981085715555556	54
2	STANDING	tBodyAccJerk	Y	mean	0.0103291774794444	54
2	STANDING	tBodyAccJerk	Y	std	-0.97105943962963	54
2	STANDING	tBodyAccJerk	Z	mean	-0.00837158846722222	54
2	STANDING	tBodyAccJerk	Z	std	-0.982841446481482	54
2	STANDING	tBodyAccJerkMag	NA	mean	-0.980489077407407	54
2	STANDING	tBodyAccJerkMag	NA	std	-0.976675280185185	54
2	STANDING	tBodyAccMag	NA	mean	-0.965875181296296	54
2	STANDING	tBodyAccMag	NA	std	-0.957874965	54
2	STANDING	tBodyGyro	X	mean	-0.0238623875712963	54
2	STANDING	tBodyGyro	X	std	-0.972998629814815	54
2	STANDING	tBodyGyro	Y	mean	-0.0820396577592593	54
2	STANDING	tBodyGyro	Y	std	-0.971441996481481	54
2	STANDING	tBodyGyro	Z	mean	0.0878351695481481	54
2	STANDING	tBodyGyro	Z	std	-0.964856701851852	54
2	STANDING	tBodyGyroJerk	X	mean	-0.105562157888889	54
2	STANDING	tBodyGyroJerk	X	std	-0.979324000740741	54
2	STANDING	tBodyGyroJerk	Y	mean	-0.042241953537037	54
2	STANDING	tBodyGyroJerk	Y	std	-0.983447258518519	54
2	STANDING	tBodyGyroJerk	Z	mean	-0.0546539479425926	54
2	STANDING	tBodyGyroJerk	Z	std	-0.973610118333333	54
2	STANDING	tBodyGyroJerkMag	NA	mean	-0.983951904259259	54
2	STANDING	tBodyGyroJerkMag	NA	std	-0.977204427777778	54
2	STANDING	tBodyGyroMag	NA	mean	-0.963466341851852	54
2	STANDING	tBodyGyroMag	NA	std	-0.95394338037037	54
2	STANDING	tGravityAcc	X	mean	0.896928566851852	54
2	STANDING	tGravityAcc	X	std	-0.986685818703704	54
2	STANDING	tGravityAcc	Y	mean	-0.370062696851852	54
2	STANDING	tGravityAcc	Y	std	-0.97419442037037	54
2	STANDING	tGravityAcc	Z	mean	0.129747161222222	54
2	STANDING	tGravityAcc	Z	std	-0.945927078703704	54
2	STANDING	tGravityAccMag	NA	mean	-0.965875181296296	54
2	STANDING	tGravityAccMag	NA	std	-0.957874965	54
2	WALKING	fBodyAcc	X	mean	-0.346048161016949	59
2	WALKING	fBodyAcc	X	meanFreq	-0.14579548970339	59
2	WALKING	fBodyAcc	X	std	-0.457651383728814	59
2	WALKING	fBodyAcc	Y	mean	-0.0219048103322034	59
2	WALKING	fBodyAcc	Y	meanFreq	0.198586466508475	59
2	WALKING	fBodyAcc	Y	std	-0.16921968620339	59
2	WALKING	fBodyAcc	Z	mean	-0.453806369830508	59
2	WALKING	fBodyAcc	Z	meanFreq	0.0688995208186441	59
2	WALKING	fBodyAcc	Z	std	-0.455222146440678	59
2	WALKING	fBodyAccJerk	X	mean	-0.304615322881356	59
2	WALKING	fBodyAccJerk	X	meanFreq	-0.0727101584479661	59
2	WALKING	fBodyAccJerk	X	std	-0.31431306340678	59
2	WALKING	fBodyAccJerk	Y	mean	-0.0787640836610169	59
2	WALKING	fBodyAccJerk	Y	meanFreq	-0.263574018186441	59
2	WALKING	fBodyAccJerk	Y	std	-0.0153329520084746	59
2	WALKING	fBodyAccJerk	Z	mean	-0.554956709661017	59
2	WALKING	fBodyAccJerk	Z	meanFreq	-0.254846438755932	59
2	WALKING	fBodyAccJerk	Z	std	-0.615898188474576	59
2	WALKING	fBodyAccMag	NA	mean	-0.324289427932203	59
2	WALKING	fBodyAccMag	NA	meanFreq	0.393206208305085	59
2	WALKING	fBodyAccMag	NA	std	-0.577105211694915	59
2	WALKING	fBodyBodyAccJerkMag	NA	mean	-0.169064352813559	59
2	WALKING	fBodyBodyAccJerkMag	NA	meanFreq	0.20750092670339	59
2	WALKING	fBodyBodyAccJerkMag	NA	std	-0.164091969449153	59
2	WALKING	fBodyBodyGyroJerkMag	NA	mean	-0.583249293389831	59
2	WALKING	fBodyBodyGyroJerkMag	NA	meanFreq	0.126344614439492	59
2	WALKING	fBodyBodyGyroJerkMag	NA	std	-0.558104554745763	59
2	WALKING	fBodyBodyGyroMag	NA	mean	-0.530704814745763	59
2	WALKING	fBodyBodyGyroMag	NA	meanFreq	0.305283825254237	59
2	WALKING	fBodyBodyGyroMag	NA	std	-0.651792839661017	59
2	WALKING	fBodyGyro	X	mean	-0.429713536101695	59
2	WALKING	fBodyGyro	X	meanFreq	0.00727967988474576	59
2	WALKING	fBodyGyro	X	std	-0.604053019152542	59
2	WALKING	fBodyGyro	Y	mean	-0.55477211220339	59
2	WALKING	fBodyGyro	Y	meanFreq	-0.0427009322372881	59
2	WALKING	fBodyGyro	Y	std	-0.533046952542373	59
2	WALKING	fBodyGyro	Z	mean	-0.396659907457627	59
2	WALKING	fBodyGyro	Z	meanFreq	0.139752115269492	59
2	WALKING	fBodyGyro	Z	std	-0.559856635084746	59
2	WALKING	tBodyAcc	X	mean	0.276426586440678	59
2	WALKING	tBodyAcc	X	std	-0.423642838474576	59
2	WALKING	tBodyAcc	Y	mean	-0.0185949199145763	59
2	WALKING	tBodyAcc	Y	std	-0.0780912533118644	59
2	WALKING	tBodyAcc	Z	mean	-0.105500357966102	59
2	WALKING	tBodyAcc	Z	std	-0.425257524915254	59
2	WALKING	tBodyAccJerk	X	mean	0.0618080696279661	59
2	WALKING	tBodyAccJerk	X	std	-0.277530462620339	59
2	WALKING	tBodyAccJerk	Y	mean	0.0182492679288136	59
2	WALKING	tBodyAccJerk	Y	std	-0.0166022362847458	59
2	WALKING	tBodyAccJerk	Z	mean	0.00789533706610169	59
2	WALKING	tBodyAccJerk	Z	std	-0.586090418983051	59
2	WALKING	tBodyAccJerkMag	NA	mean	-0.281424153881356	59
2	WALKING	tBodyAccJerkMag	NA	std	-0.164150985127119	59
2	WALKING	tBodyAccMag	NA	mean	-0.290407593728814	59
2	WALKING	tBodyAccMag	NA	std	-0.422544169322034	59
2	WALKING	tBodyGyro	X	mean	-0.0530258157347458	59
2	WALKING	tBodyGyro	X	std	-0.561550255762712	59
2	WALKING	tBodyGyro	Y	mean	-0.0482382316949153	59
2	WALKING	tBodyGyro	Y	std	-0.53845366779661	59
2	WALKING	tBodyGyro	Z	mean	0.0828336633220339	59
2	WALKING	tBodyGyro	Z	std	-0.481085535084746	59
2	WALKING	tBodyGyroJerk	X	mean	-0.0818833429152542	59
2	WALKING	tBodyGyroJerk	X	std	-0.389549831525424	59
2	WALKING	tBodyGyroJerk	Y	mean	-0.0538299449067797	59
2	WALKING	tBodyGyroJerk	Y	std	-0.634140436101695	59
2	WALKING	tBodyGyroJerk	Z	mean	-0.0514939156830508	59
2	WALKING	tBodyGyroJerk	Z	std	-0.435492677288136	59
2	WALKING	tBodyGyroJerkMag	NA	mean	-0.547911950338983	59
2	WALKING	tBodyGyroJerkMag	NA	std	-0.557798151355932	59
2	WALKING	tBodyGyroMag	NA	mean	-0.446549092881356	59
2	WALKING	tBodyGyroMag	NA	std	-0.553019916271186	59
2	WALKING	tGravityAcc	X	mean	0.91301733338983	59
2	WALKING	tGravityAcc	X	std	-0.972693201355932	59
2	WALKING	tGravityAcc	Y	mean	-0.34660709	59
2	WALKING	tGravityAcc	Y	std	-0.972116879661017	59
2	WALKING	tGravityAcc	Z	mean	0.0847270871186441	59
2	WALKING	tGravityAcc	Z	std	-0.972072847627119	59
2	WALKING	tGravityAccMag	NA	mean	-0.290407593728814	59
